EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.22,0.22,6,0.015837098,0.001156113
0.2,0.18,3,-0.011643087,0.002677408
0.52,0.54,2,0.00205059,-0.100655712
0.66,0.58,5,0.143589748,-0.019054878
0.17,-0.01,14,-0.066481994,-0.172839506
0.37,0.4,2,0.012815383,0.044761434
0.59,0.45,1,-0.012496984,-0.034391547
0.03,0.06,6,0.002848999,-0.051873224
0.31,0.34,5,0.079268293,-0.014717582
0.07,0.06,1,0.020671835,0.029490617
-0.08,0.36,3,0.022973071,0.001230701
0.57,0.44,5,0.110996917,0.012771392
1.07,0.87,10,0.018131189,-0.006843934
0.35,0.16,3,0.077720207,0.003913444
-0.55,-0.64,4,-0.020334928,-0.002978407
0.43,0.42,6,0.015160062,0.001718218
0.28,0.32,6,-0.032547712,-0.044138896
0.24,0.16,14,-0.043267438,-0.081659532
0.01,-0.03,2,-0.165217391,0.191011236
0.4,-0.08,2,0.261410788,0.001519757
-0.42,-0.45,1,0.075573549,-0.031830239
0.67,0.56,3,0.01528301,0
0.32,0.34,4,0.025110711,-0.006736645
0.22,0.32,7,0.039530204,-0.103893204
1.59,1.59,2,0.001720487,-0.021834604
0.51,0.68,2,-0.01707987,-0.012104541
0.01,-0.01,2,0.065254237,0.039643211
0.69,0.65,2,-0.064926142,-0.018484284
0.88,0.74,2,-0.012222952,0.003369456
0.04,0.01,2,0.077441077,0.204166667
-0.08,-0.28,8,0.247224301,0.00320512
-0.38,-0.24,6,-0.092592593,0.1669627
-0.13,-0.16,1,-0.03008596,0.018571429
1.12,-0.65,3,-0.044822257,0.051353227
0.13,0.11,15,0.100364964,-0.01010101
0.46,0.44,2,0.050146614,-0.013698641
0.16,0.13,4,-0.122401848,-0.043024772
0.14,0.11,1,-0.039191291,-0.02014775
0.13,0.13,3,0.020522388,-0.017070979
-0.4,-0.49,5,0.033617662,-0.083544304
-0.15,-0.2,5,0.048987282,-0.010719755
1.26,1.14,2,-0.024074741,-0.004757507
0.09,0.13,2,0.013929662,-0.010593186
0.21,0.23,2,0.033973435,-0.016611295
-1.59,-1.43,10,0.030105928,0.152214598
0.07,0.05,2,-0.00286533,0.03250774
-1.35,-0.95,2,-0.140668524,-0.122681029
0.69,0.71,4,0.008095229,-0.016532964
-5.59,-5.83,3,-0.237354047,-0.052032525
0.34,0.35,2,0.026937422,-0.023548518
0.08,0.14,4,0.04690027,-0.047156053
0.06,0.07,2,-0.005194889,0.001371764
0.06,0.19,1,-0.039016149,-0.004240931
0.2,0.21,1,-0.000829876,-0.025882353
-0.05,-0.07,4,0.007380074,0.022556391
-0.39,-0.41,4,0.034971645,-0.056744186
0.21,0.21,1,0.050061762,-0.008772012
-0.87,-0.75,1,-0.003713528,-0.020338983
-0.09,-0.12,2,0.071684588,-0.042918455
0.73,0.61,1,-0.120421333,-0.006904183
-0.37,-0.53,4,-0.072545908,-0.006267409
0.57,0.47,2,0.067813513,0.063231198
0.34,0.4,5,0.061974325,-0.12997243
-0.46,-0.5,1,-0.012578616,0.036666667
0.1,0.04,1,0.083333333,-0.102908277
-0.13,-0.12,4,-0.051441312,0.089588378
0.45,0.41,3,0.006706408,0.023106904
-0.12,-0.21,1,0.117977528,0.119047619
0.46,0.46,4,0.017283962,-0.036791281
0.62,0.45,1,-0.087517895,-0.006488272
-0.1,0.19,3,0.051260504,0.011041009
0.17,0.02,1,0.03126916,0.063750927
-0.06,-0.08,3,0.015777778,0.111111111
0.27,0.3,4,0.055937074,0.005117642
0.03,0.09,3,0.050970874,-0.046082949
-0.23,-0.39,1,0.066079295,-0.011848341
-0.39,-0.36,4,-0.037735849,-0.004819277
-0.1,-0.12,3,-0.011904762,-0.029069767
-0.17,-0.13,1,-0.034090909,0.778761062
0.75,0.7,11,-0.044953006,0.109026487
0.32,0.31,1,-0.133204638,0.06513408
-0.06,0.08,5,0.026751607,0.212371146
0.33,0.26,1,-0.135313531,-0.021398003
0.74,0.42,13,0.008777824,0.08411215
2.75,2.29,12,0.012530732,0.016046162
2.21,1.99,4,-0.008943168,0.030506772
1.5,1.42,13,-0.014614107,0.016748527
1.62,1.39,4,-0.001525658,0.02459131
0.56,0.52,6,-0.029245085,0.085058239
2.82,2.14,25,0.017195505,-0.028090978
2.85,2.36,4,0.01162297,0.043293635
1.24,1.16,4,0.035467735,-0.008573371
2.13,1.55,6,0.052210057,0.033817427
0.93,0.89,5,0.031848564,-0.006792206
0.67,0.54,7,0.012493993,0.089351136
1.6,1.4,10,0.022564103,-0.010039244
2.23,1.45,9,-0.031830692,-0.017142852
4.1,1.92,13,-0.038655316,0.05079253
2.59,0.92,10,-0.060333364,0.036442872
-1.41,-2.06,7,-0.045840155,0.051402971
-0.35,-0.28,5,-0.010095127,0.090926493
0.48,-0.02,10,-0.063976096,0.015522385
4.21,2.29,3,0.016651306,-0.046340213
-0.07,-0.07,5,0.074217074,0.024767802
0.95,0.75,3,-0.00962709,0.072735586
-0.3,-0.39,2,-0.042235211,0.012877067
0.92,0.93,2,-0.072661217,-0.131294964
-0.12,-0.17,2,0.048767967,0.240915209
1.28,0.78,1,0.385821145,0.317889894
0.8,0.66,6,-0.011453031,0.012975561
0.06,0.05,3,0.214176596,0.128152693
-0.58,-0.65,1,0.047368421,0.179431468
0.21,-0.2,3,-0.070899996,0.075566768
0.04,-0.06,2,0.031690141,0.079949239
-0.14,-0.19,3,0.000691085,0.028735632
0.21,0.26,1,0.085006408,-0.071028842
1.28,1.73,2,-0.047054763,-0.018185576
0.37,0.65,2,0.119585113,0.062281316
0.79,-0.57,3,0.073818182,0.117027389
0.46,0.13,2,0.01988266,-0.000781861
0.03,0.16,1,-0.01319564,0.011923276
0.39,0.25,1,0.117005326,-0.025436035
0.12,0.13,3,0.066315789,0.134033354
0.18,0.09,1,-0.040763752,-0.055714286
0.15,0.04,2,0.128699284,0.102604576
-0.49,-0.14,3,0.209127672,0.054037644
0.02,0.19,2,0.183673469,0.082352941
0.13,0.1,1,-0.033128834,0.187772926
0.38,0.39,3,0.023381297,0.039325837
-0.53,-0.46,2,0.004137931,0.173044925
0.01,-0.01,1,0.027777778,0.032085561
-0.12,-0.17,2,0.032407407,0.086294416
1.42,1.27,14,0.091746444,-0.034132569
1.64,1.51,16,0.084036799,-0.034992201
2.08,1.84,8,0.011856712,-0.061258975
0.56,0.49,13,0.073834971,-0.023396518
1.7,1.75,16,0.030937259,-0.007194246
0.67,0.67,8,0.004329004,-0.01552957
5.09,4.85,9,0.03973692,-0.001725146
0.05,0.03,11,0.09375676,-0.02542943
0.99,1.01,7,0.054284313,0.017270755
1.19,1.14,8,0.026294242,-0.039199928
6.59,5.7,8,0.045427583,-0.035575209
1.96,1.98,5,0.079838096,-0.03950967
2.89,2.68,6,0.042944791,-0.012805146
0.63,0.62,3,0.065581991,-0.057256653
0.81,0.69,8,0.11117533,-0.088181063
0.54,0.54,4,-0.037818403,0.004090628
1.41,1.22,4,-0.00322343,0.003657165
0.88,0.77,7,0.007971585,-0.02499785
1.34,1.22,3,0.125589978,-0.09438956
3.29,2.98,7,0.007262666,0.001039445
-1.06,-1.48,7,0.16111237,-0.025551694
1.64,1.52,13,0.10999012,-0.017386856
0.49,0.54,1,0.031674208,0.122112211
0.79,0.81,5,0.003797186,0.026740888
1.55,1.37,8,0.048158634,-0.063021901
3.09,1.83,7,0.115273264,-0.013482723
-1.29,-1.69,13,0.170232135,-0.095657517
0.76,0.75,4,0.008873114,0.016558367
76.93,76.52,2,0.058889279,0.140866153
1.48,1.43,3,0.097016442,-0.046368703
2.09,1.72,9,0.073698313,-0.132296286
0.48,0.33,6,0.133351054,0.055985706
1.69,1.53,8,0.082663955,-0.058039066
1.17,1.15,5,-0.072706389,0.032326977
1.49,1.38,7,0.138160916,0.113861382
0.74,0.59,8,0.125046039,-0.073667712
0.7,0.63,11,-0.004590523,-0.021701308
0.84,0.68,7,0.082370367,0.00198929
0.61,0.54,6,0.044829779,-0.108148462
2.1,1.58,4,0.044922352,-0.025572313
1.15,1.03,6,0.109131667,-0.055315065
0.42,0.4,5,0.054873047,0.139611741
-3.86,-3.92,9,-0.010483401,0.00729927
1.28,0.86,4,0.062968939,-0.084381944
-0.12,-0.08,5,0.209535748,-0.11960135
1.38,1.3,7,0.080550735,-0.017100982
0.41,0.26,2,0.089002268,-0.078316462
0.75,0.4,1,0.111049749,-0.04055495
1.32,1.02,11,0.049155679,0.026951148
0.41,0.39,2,0.116684271,-0.011400256
1.77,1,4,0.030840396,-0.0535338
1.94,1.72,5,0.079796425,-0.030419606
2.1,1.72,1,0.088634351,-0.107749552
-0.27,-0.71,2,-0.069257797,-0.169828365
0.86,0.75,5,0.101822073,-0.038937707
0.41,0.36,2,0.13235197,-0.070346318
0.27,0.26,4,0.146914746,-0.050274163
0.26,0.29,6,0.189060851,-0.117331651
0.09,0.07,1,0.019241614,-0.066221778
1.84,1.1,2,0.061865192,-0.02158326
0.71,0.61,4,0.107075172,-0.100973586
-1.53,-1.72,8,0.152022315,-0.066157761
-0.09,-0.1,6,0.12206951,-0.100834885
0.98,0.76,2,0.144764884,-0.090372116
0.18,0.15,2,0.03262235,-0.030890401
0.5,0.86,1,0.046659485,0.028005857
0.93,0.8,4,0.053358253,-0.080308382
0.37,0.24,3,0.184003152,-0.120261888
3.21,2.4,15,0.237989652,-0.096282429
1.47,1.17,5,0.167476362,-0.086452758
0.94,0.84,6,0.152759949,-0.065683008
0.21,0.18,8,-0.012628256,-0.090043924
1.3,1.28,2,0.056591232,0.085348996
2.12,1.78,1,0.222198664,-0.025062925
0.82,0.61,3,0.114979716,-0.049894084
0.84,0.82,3,0.068614132,-0.071523845
0.76,0.79,4,0.118888189,-0.065743127
0.56,0.41,2,0.059004618,0.00631859
0.69,0.53,2,0.15689655,-0.086013171
0.83,0.67,3,0.10273426,-0.083313213
0.51,0.45,3,0.172489103,-0.063589503
0.55,0.48,5,0.092610817,-0.067771542
-0.33,-0.37,5,0.110523222,-0.020979021
-0.28,-0.26,7,0.016453901,-0.007891156
1.35,1.14,4,0.026216396,-0.014633119
0.14,0.12,1,0.028582932,-0.013626068
0.56,0.36,3,0.102404273,-0.071489389
1.72,1.41,2,0.03254149,0.212879546
0.41,0.37,2,0.186642815,0.041431262
-0.61,-0.61,2,0.140092696,-0.043139449
1.95,1.49,3,0.075788068,-0.046046367
0.64,0.57,2,0.066823556,-0.105334567
0.26,0.15,4,0.108641783,-0.014545447
0.39,0.4,5,0.141263211,-0.111381331
1.04,0.63,6,0.045182883,0.118581626
0.62,0.52,3,0.112064632,-0.050193083
0.68,0.45,1,0.115641634,0.00693571
0.38,0.27,3,0.175598795,-0.114457822
0.2,0.16,1,0.040579728,-0.122502169
0.23,0.15,1,0.116538953,0.195262024
0.37,0.3,5,0.155712068,-0.080255701
0.66,0.46,4,0.0197928,-0.073057569
0.77,0.71,3,0.041785112,-0.053716778
0.33,0.22,3,0.033609512,-0.084210492
0.75,0.62,1,0.148097609,-0.084172012
0.15,0.18,3,0.039130435,-0.048281506
0.81,0.7,4,0.031591362,-0.086557196
0.58,0.46,1,0.089168507,-0.044432808
0.09,0.08,2,0.028482972,-0.038750723
0.19,0.19,4,0.059225582,-0.078481094
0.4,0.26,1,0.160649819,0.188824663
0.45,0.33,3,0.04729725,-0.05919663
0.81,0.72,1,0.078571434,-0.059815479
0.54,0.69,2,0.143556269,-0.081134887
1.17,0.75,1,0.05305904,-0.059065273
999,0.02,1,0.914285714,0.047619048
0.45,0.37,4,0.066537461,-0.058823533
0.44,0.33,3,0.113233301,-0.11161291
0.52,0.43,1,0.066171885,-0.018431014
1.04,0.68,3,0.125660836,-0.070194775
0.84,0.8,1,0.115771082,-0.099163717
0.57,0.28,2,0.091428568,-0.045498074
0.77,0.62,4,0.112633117,-0.095191828
0.32,0.24,3,0.132398754,-0.024849398
-0.65,-0.55,1,0.076757206,-0.089641452
1.06,0.87,2,0.108441317,-0.135802452
0.51,0.35,3,0.064696061,-0.138337485
0.32,0.25,1,0.101886839,-0.070317767
0.24,0.19,1,0.078057207,-0.054187188
0.38,0.36,2,0.152742695,0.179536725
0.17,0.16,1,0.115032271,-0.144893075
0.17,0.02,1,0.039596865,-0.015118744
2.6,1.53,3,0.105149553,-0.064476445
0.41,0.24,2,0.123837713,-0.094926384
0.15,0.17,4,0.374814815,-0.016689847
0.61,0.94,1,0.007038441,-0.071219512
0.71,0.57,4,0.151622345,-0.091724861
0.6,0.43,1,0.045769723,-0.02976639
0.39,0.37,3,0.029251701,-0.048543689
0.6,0.57,3,0.098627793,-0.126731856
0.25,0.23,1,0.202970378,-0.015665875
0.18,0.15,1,0.061420469,-0.035120047
1.85,1.22,1,0.112328767,-0.051830522
0.28,0.2,3,0,0.055144015
0.33,0.29,2,0.018090184,-0.040178659
0.07,0.06,4,0.103630862,0.066491689
0.77,0.41,1,0.065104192,-0.092910871
0.11,0.12,1,0.037214191,-0.008274942
0.61,0.18,1,0.063298163,-0.100844513
0.69,0.67,7,-0.042998176,-0.036870375
0.69,0.54,2,-0.066839188,0.016759754
1.03,1.07,13,-0.043526378,-0.043225657
1.45,1.4,4,-0.009764772,0.003282897
0.4,0.39,7,-0.007076722,-0.020661182
0.37,0.36,6,-0.007959249,-0.004971826
0.72,0.68,10,-0.041259769,-0.023250058
1.6,2.12,11,-0.010229603,-0.037629996
0.49,1.99,1,-0.006536502,0.047054054
0.51,0.48,14,-0.068200333,-0.100787987
-0.3,-0.38,6,0.097292724,-0.044933921
1.65,1.61,9,-0.035520652,-0.008626992
1.3,1.2,6,0.029982153,-0.00826067
-0.21,-0.22,5,0.005765466,0.02570089
-0.17,-0.14,2,-0.100161546,0.020958097
0.79,0.79,1,0.015414258,0.02487906
0.48,0.53,2,-0.028985501,-0.212562358
3.09,1.6,3,-0.016495679,0.122685183
0.09,0.06,1,0.092827004,0.071759259
0.55,0.53,3,-0.03827442,-0.031409415
0.26,0.29,9,-0.040983566,-0.227715879
0.1,0.14,4,0.034078212,0.004383829
0.35,0.34,2,0.084690554,0.016
0.41,0.37,3,-0.029418166,-0.012755127
-0.37,-0.3,2,-0.138211382,-0.116129032
3.86,3.04,12,0.005915091,-0.038344804
1.69,1.22,12,-0.001832021,-0.009155929
1,0.78,2,0.07545801,-0.038584911
-0.82,-0.56,2,0.136239301,-0.101199277
1.31,0.68,2,0.066927469,-0.053905391
1.63,1.8,3,-0.00303672,-0.072695537
1.66,0.39,12,0.019013103,0.004118665
-0.12,-0.47,2,-0.020721599,0.013805679
0.39,-0.41,7,-0.014909509,0.081264129
-0.3,-0.38,3,0.078464107,0.017451432
-0.38,0.17,4,0.094736842,0.244971635
-0.25,-0.32,4,0.104633782,-0.134154689
-0.26,-0.2,2,0.084281843,-0.140204271
1.08,0.89,1,0.028396509,-0.043886727
-0.52,-0.54,3,0.043165468,-0.030487805
0.21,0.16,1,0.109434764,-0.052229811
-0.03,-0.09,2,0.008974359,-0.08806489
-0.41,-0.34,2,0.020560748,-0.082568807
0.42,0.32,4,-0.018217539,-0.025403226
-0.6,-0.69,3,0.073956122,0.004137931
0.71,0.56,1,0.134763948,0.002267574
0.25,0.28,1,0.008895519,0.073549265
-2.85,-0.15,3,-0.013565891,-0.04134981
-0.2,-0.19,1,0.105555556,-0.160444444
2.75,-0.11,3,0.003949834,-0.004409616
0.32,0.22,3,0.036271809,0.016740088
-0.33,-0.3,1,0.131880734,-0.189361702
-0.15,-0.13,1,0.156133829,-0.037953795
-0.17,-0.19,2,0.11038961,-0.202346041
-0.01,-0.02,1,0.090225564,-0.016528926
-0.17,-0.11,2,0.143266476,-0.131764706
-0.09,-0.08,1,0.031858407,-0.077905285
0.66,0.62,2,-0.020104717,0.016008308
1.84,1.8,4,0.053335417,0.002495838
0.46,0.4,2,-0.015805402,-0.092964824
1.1,1.12,4,0.001457155,0.030522089
0.8,0.76,5,0.037502651,-0.011571626
0.88,0.84,3,0.006482595,-0.005805513
0.65,0.65,10,0.017862288,-0.004444444
1.21,1.2,3,0.023712913,0.038778981
0.49,0.38,7,-0.005481452,0.044624729
1.11,0.99,6,0.026583874,-0.010891091
0.15,0.2,4,-0.057012532,0.040076308
0.14,0.06,5,-0.032540643,0.016655121
0.91,0.84,9,-0.031062931,-0.045826004
0.73,0.69,2,-0.056042205,0.023478529
1.3,1.28,3,-0.028536243,0.051833959
-0.2,-0.17,2,-0.02165088,0.013679891
1.27,1.19,4,-0.010921372,0.020412383
0.34,0.4,2,-0.022821584,-0.050632891
0.28,0.32,2,-0.059255508,-0.003484321
-0.3,-0.31,6,-0.378787879,0.077586207
0.68,0.39,2,-0.160394815,-0.00033333
1.53,1.37,4,-0.036389553,0.016845488
0.36,0.35,6,-0.122356495,-0.073595868
2.18,1.86,1,-0.054823291,0.07343292
0.29,0.28,2,0.016834975,0.048668507
-0.01,-0.04,3,-0.064531799,0.004837034
0.62,0.57,3,-0.000689893,-0.010385757
0.45,0.45,3,-0.088024157,0.04048739
0.02,0.15,2,-0.164335692,-0.051460368
-0.84,-0.69,2,0.047173489,0.005060335
0.57,0.57,2,-0.010407626,0.024447573
-0.03,0,1,-0.055278659,0.03488866
0.36,0.34,1,-0.006451659,0.039473735
0.29,0.26,3,0.010427563,-0.035863095
-0.49,-0.28,1,-0.128593041,0.034746352
0.58,0.53,6,-0.018558537,0.063513052
0.43,0.43,8,0.002210435,0.034489909
1.58,0.73,3,0.038856306,0
0.81,0.79,9,-0.014408808,0.045291696
0.79,0.77,6,-0.011953437,0.024257191
1.77,1.75,5,0.037115162,-0.010313804
0.84,0.89,6,0.024568618,0.020619736
1.13,1.07,4,0.022107813,0.030208015
1.37,1.36,10,-0.012336976,0.021781257
0.78,0.7,5,0.044371774,-0.011994349
1.95,1.8,8,0.080697102,0.100661142
1.08,1.03,6,0.045833603,0.057251908
0.73,0.72,3,0.027867726,-0.022443886
2.92,2.84,4,0.003804756,0.059735023
0.53,0.53,6,0.020224686,0.010276923
0.99,0.87,6,-0.012145993,0.04171176
0.3,0.3,7,-0.022108871,0.025364826
0.62,0.62,3,0.009854329,-0.00273224
0.28,0.32,5,0.022388063,0.01038361
0.52,0.49,6,0.056139177,-0.013090662
0.41,0.45,4,0.049605265,0.052831693
1.42,1.39,7,-0.02033061,-0.033440393
0.63,0.57,7,0.022651683,0.059848742
1.36,1.36,9,-0.014349167,0.028963938
0.89,0.81,4,0.030404274,0.076713917
1.24,1.2,4,0.028219465,0.015552524
0.36,0.37,7,-0.003274073,0.001857834
0.35,0.26,2,0.024717766,0.005831989
0.43,0.37,5,-0.02357999,0.113818807
1.62,1.67,5,-0.060952777,0.005289886
0.56,0.52,4,0.00854215,-0.036559114
0.26,0.23,7,0.053617194,0.085054947
0.41,0.31,6,0.016788657,0.042665415
0.14,0.03,6,-0.012865111,-0.044974757
1.02,1.06,7,0.003696981,0.037361002
0.41,0.39,3,-0.026702458,0.01183432
1.21,1.07,10,-0.027194659,-0.012713935
0.9,0.96,8,0.021407242,0.027536778
1.27,1.14,2,-0.006261021,0.037539938
0.49,0.75,5,-0.325675125,-0.010545911
0.72,0.83,12,-0.03117183,-0.018262586
0.79,0.79,7,-0.04278921,-0.013353878
1.29,1.2,7,-0.022840354,0.043729756
4.94,4.45,4,-0.043059778,0.046209737
0.4,0.41,9,-0.000350868,-0.009148495
0.35,0.31,6,0.050350263,0.097001764
0.68,0.39,7,0.086293914,-0.015724704
0.44,0.43,2,0.005248483,0.066141042
0.61,0.54,3,0.001361162,0.103748327
0.84,0.81,5,-0.010426173,0.05540117
0.57,0.59,3,-0.017879977,0.011935511
-0.08,-0.09,6,0.01650806,0.018284994
0.81,0.8,4,-0.099567879,-0.019756135
1.05,1.05,4,0.014001662,0.083916079
0.62,0.34,1,-0.096311475,-0.055715648
1.82,1.81,6,-0.035232038,0.045069926
-0.14,-0.18,8,-0.0010005,0.01509223
0.24,0.25,2,0.005777288,0.06292513
0.03,0.02,5,-0.022727516,-0.077738383
0.72,0.58,5,0.135701457,0.150213758
1.25,1.14,3,-0.015849312,-0.060361616
0.49,0.49,5,-0.015120071,0.024330166
-0.67,-0.15,3,-0.003153911,-0.059820335
1.32,1.12,3,0.020102339,0.053571429
0.17,-0.32,2,0.022433927,0.001521144
1.18,1.15,3,0.02090943,0.002989345
0.93,0.28,9,0.017720132,0.037019004
0.89,0.8,1,0.017917133,0.072941176
0.11,0.07,2,0.115862069,-0.057251908
1.03,0.96,7,0.010508757,0.026901988
0.67,0.63,1,-0.024340776,0.00882352
0.36,0.2,1,0.03282047,0.030051798
0.46,0.46,6,-0.012304242,0.020907282
-0.59,-0.55,2,0.019011407,0.085106383
0.96,0.75,2,-0.038698698,0.068421057
0.65,0.53,3,0.020174655,0.009375676
-1.58,-1.65,6,0.094113679,0.008022388
0.3,0.27,7,-0.042219585,0.048833405
0.14,0.16,1,-0.022328682,-0.006462022
0.39,0.37,2,-0.028571453,-0.013019246
1.03,0.77,15,-0.105478633,-0.014199884
4.44,3.28,4,0.054203913,-0.055372745
-0.24,-0.24,2,-0.024875622,0.151114781
0.52,0.61,2,0.00182889,0.049227021
-0.1,-0.1,2,-0.0075,-0.00190295
0.04,-0.01,6,0.030074301,0.034188034
0.11,0.07,9,-0.044370861,0.009608278
0.65,0.52,3,0.007538803,0.045676276
0.1,-0.06,1,0.139296188,0.185618729
-0.22,-0.23,2,-0.019686475,0.072856659
-0.38,-0.47,7,-0.068791074,-0.047517324
0.52,0.46,3,-0.028055685,0.025056962
0.05,0.06,1,0.079497621,-0.038626833
0.07,0.1,10,-0.056519306,0.04737516
0,-0.05,7,0.028571429,-0.027522936
0.18,0.11,5,-0.006560436,0.019267901
-0.78,-0.71,3,0.026893004,0.016322063
0.7,0.62,1,-0.006399977,0.103718027
1.53,1.99,3,-0.068928129,-0.033350772
-0.06,-0.06,5,-0.05974026,0.07249467
0,-0.01,3,-0.054845988,0.016197163
0.13,0.06,1,0.092436975,0.137373737
0.01,-0.02,3,0.02393617,0.018205462
0.13,0.03,3,0.062289562,-0.093953488
-0.05,-0.08,2,0.186813187,-0.177757009
0.41,-1.19,1,0.030769231,-0.072760072
-0.26,-0.21,1,0.155652717,-0.037733333
1.52,1.1,12,0.043725733,0.124161717
2.36,2.25,7,-0.012938731,0.025667541
3.02,2.57,3,0.01743092,-0.011927592
2.07,1.78,6,0.020318689,0.00845027
1.04,1,7,0.008900027,-0.008720628
1.18,0.99,9,0.042790158,0.002718987
1.59,1.57,7,0.010448412,-0.041636283
7.4,3.75,10,0.019452255,0.072726851
4.91,3,7,-0.013096539,0.042784215
0.88,0.69,11,0.038511334,-0.003498728
1.49,1.52,7,0.020401686,-0.028489448
1.17,0.99,6,0.128666657,0.021793394
0.56,0.43,9,0.028022005,-0.010816651
-0.07,0.16,10,0.008570101,0.009704466
3.54,2.96,8,-0.01508801,-0.025889529
3.26,2.91,19,0.147634783,0.053093101
1.93,1.38,6,0.031043685,0.057698012
0.35,0.32,9,0.059361892,0.020480183
0.93,0.8,5,0.053670752,-0.009158431
0.99,0.72,6,-0.019731647,0.102553197
0.65,0.45,6,0.01846631,0.001534812
0.48,0.41,3,0.001352559,0.002824885
1.05,1.02,3,-0.004354505,-0.0076904
0.89,0.71,8,0.003475007,-0.020350415
0.4,0.31,6,-0.006211225,0.024716808
1.14,1.13,9,0.009944252,0.047055252
1.25,0.85,4,0.05747319,-0.032426955
-0.07,0.04,1,0.044736842,0.040393181
2.83,2.4,4,-0.014935055,0.074899272
-0.08,-0.07,3,0.310535025,0.118078719
1.02,0.93,2,-0.005932199,0.006248213
1.06,0.75,3,-0.034867509,0.011966628
1.08,0.93,4,-0.060679732,-0.00347826
0.74,0.74,1,-0.048927176,-0.011252681
0.88,0.67,2,-0.02861112,-0.004150519
0.35,0.19,5,0.010614545,0.034582103
1.03,0.69,2,-0.007974765,-0.019792854
0.46,0.39,2,-0.002235136,0.07254623
1.39,1.19,1,0.125822785,0.01123302
0.77,0.62,3,0.009594091,0.017707068
0.14,0.14,1,-0.081920905,0.023125434
0.48,0.39,4,0.086757991,-0.006314581
0.73,0.51,4,0.003948672,-0.009945312
0.8,0.72,1,0.048248768,-0.041996548
0.36,0.31,2,0.056875,-0.006493506
0.08,0.05,2,-0.059314578,0.03387844
0.92,0.53,1,-0.02568306,0.026470588
0.65,0.45,1,-0.044539619,0.026666665
0.22,0.28,1,0.010209908,-0.01302484
1.12,1.09,10,0.03706698,-0.014519783
2.03,1.99,9,-0.84108829,-0.054123239
0.46,0.45,14,-0.095229708,-0.072539692
1.87,1.88,7,-0.011721504,-0.077225883
1.43,1.33,9,0.100386597,-0.047884552
0.91,0.8,6,-0.096029864,-0.053337569
0.93,0.88,6,-0.014720129,0.002332826
0.93,0.9,7,0.056719146,-0.099535847
0.48,0.46,4,-0.067103076,-0.037259095
0.64,0.66,5,-0.053791898,-0.071197431
0.42,0.42,5,0.048828114,-0.085012278
2.47,2.41,5,0.037565443,-0.049727103
0.95,0.95,1,0.025760408,-0.006857294
0.91,0.9,3,0.026792016,-0.058154794
0.98,0.91,3,0.005062845,-0.051632233
0.42,0.37,1,-0.003442297,-0.047619082
0.6,0.57,1,-0.0578056,-0.036869573
0.34,0.39,1,-0.07115279,-0.010810818
0.46,0.39,2,-0.00201107,-0.015174499
0.28,0.29,1,-0.06168079,-0.043604601
0.23,0.45,1,-0.007773471,-0.064705189
-0.38,-0.3,2,0.131054131,-0.215652341
0.04,0.04,2,0.137109582,-0.226549414
0.72,0.71,9,0.02570344,-0.019587341
2.29,2.2,2,0.05962922,-0.001809249
0.67,0.65,5,-0.004660105,-0.071188705
0.18,0.13,2,0.147058814,-0.120323952
0.12,0.1,2,0.45610978,-0.241812086
0.9,0.57,3,-0.073881516,-0.023368904
-0.12,-0.06,1,-0.118681319,-0.24227902
-0.24,-0.35,7,0.025075794,-0.056433427
-0.46,-0.48,3,-0.027686223,-0.221086856
1.51,1.12,4,0.03566861,-0.034253503
0.17,0.17,6,0.078915419,-0.057624736
0.15,0.17,8,0.102459045,0.081005559
0.11,0.09,2,0.116880223,-0.148699242
0.58,0.38,2,0.058507741,-0.107496263
0.39,0.26,5,0.025474849,0.034971653
0.13,0.07,5,0.026344202,-0.047577093
-3.35,-0.72,5,0.130382775,-0.213830309
0.38,0.07,2,0.17987043,-0.000572704
0.5,0.56,5,-0.003059444,0.043309956
0.05,0.01,1,0.102013423,-0.174552259
0.13,0.03,3,0.028685634,-0.215195433
0.45,0.46,8,0.148119733,0.019035404
0.02,-0.13,4,-0.038993711,0.075121163
-0.01,-0.03,2,0.161879896,0.040195736
0.23,0.22,7,0.025734181,0.022552664
-0.81,-0.76,4,0.264085092,-0.268704333
0.01,-0.05,3,-0.10953462,0.10701107
-0.12,-0.15,5,0.274216191,-0.153928001
-0.55,-0.44,3,0.083591331,-0.260515604
0,-0.18,2,0.146280161,-0.169887174
0.15,0.14,7,0.069532602,-0.07583682
0.38,-0.02,2,0.185624305,-0.083447332
0.13,0.16,4,0.136701337,-0.187724453
0.2,-0.04,4,-0.067385445,-0.179705401
0.23,0.17,1,0.01855651,0.05681826
0.28,0.23,3,0.035951993,-0.249999972
-0.91,-0.8,4,0.159247361,-0.069610183
0.52,0.55,3,0.026885458,0.003104508
0.09,0.08,5,0.050073652,0.09991742
0.03,-0.05,1,0.275351591,0.055749129
0.37,0.24,3,0.001860465,0.029274005
