EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.15,-0.12,1,0.061468412,0.113382306
0.73,0.73,3,0.07319722,0.136901825
0.42,0.36,4,-0.031462281,0.042769857
0.97,0.56,2,-0.047190044,-0.076201233
0.6,0.53,2,0.012687727,-0.014019951
0.59,0.58,4,-0.020592867,0.049353456
-0.28,-0.37,4,-0.11336599,0.010600707
-0.07,-0.1,1,-0.070512821,0.062402496
0.78,0.76,3,0.001730769,0.049435028
0.21,0.29,1,0.068758344,0.065006916
-0.86,-0.63,6,-0.111675127,0.061734694
1.84,2.9,5,-0.034272235,0.041247069
-0.72,-0.2,2,-0.06854075,-0.155375367
0.16,0.16,5,-0.052531646,0.070198675
0.33,0.28,2,0.009230769,0.046129789
-0.48,-0.42,3,-0.003325942,0.003695492
0.26,0.25,5,-0.020708083,0.047690015
-0.15,-0.13,3,-0.082395151,-0.066384177
-0.05,-0.03,10,-0.066666667,-0.051030422
-0.35,-0.27,5,-0.124691358,0.14916097
-0.5,-0.52,3,-0.028950543,0.050403226
0.25,0.28,1,-0.006286487,0.041782719
0.72,0.56,1,0.119362364,0.094820018
0.07,0.68,1,0.043387568,-0.091025641
0.39,0.38,2,-0.016973126,0.011836442
0,0.09,2,-0.016771409,-0.010955718
-0.04,-0.08,3,-0.00618047,-0.027142857
0.4,0.37,3,0.145037265,0.071771687
0.55,0.3,1,0.000723938,0.137579267
-0.14,-0.07,2,0.001538462,-0.070044709
0.14,0.14,4,-0.012474032,-0.001022454
0.02,-0.2,2,-0.105164319,-0.006750241
-0.09,-0.06,1,-0.012700535,-0.008513425
-0.12,-0.11,1,-0.131849315,-0.043936731
-0.39,-0.19,1,0.098800959,0.1762281
0.23,0.21,3,0.060301564,0.05885838
2.11,1.57,2,0.045943647,-0.099636751
-1.37,-1.29,7,-0.753029895,0.010008831
0.83,0.77,2,-0.046466224,0.017293998
0.15,0.29,1,0.038495971,-0.057788945
0.16,0.36,2,-0.245448839,0.23480663
0.54,0.32,1,-0.036656891,0.128431373
0.09,0.05,2,0.065500224,0.064445658
-0.7,-0.84,2,-0.089595376,0.10100091
0,-0.09,2,-0.029126214,0.056511057
-0.08,0.01,3,-0.046052632,-0.015037594
-0.12,-0.1,3,-0.163793103,0.05988024
1.07,1.05,1,-0.028679468,0.070711284
-0.02,-0.04,1,-0.074738416,0.187628866
0.17,0.13,4,0.083032491,0.004788508
-0.21,0.03,1,-0.102961918,0.033103448
-0.35,-0.38,3,-0.075197889,0.052763819
-2.62,-2.86,5,-0.200938967,0.058638743
0.01,0.16,2,-0.043048284,-0.043432203
0.34,1.44,1,-0.023592606,0.067981619
-0.07,-0.07,1,-0.07183908,-0.060606061
0.25,0.3,3,0.004385965,0.025075226
-0.32,0.28,3,-0.06746508,0.075107295
0.3,0.25,3,0.114897713,0.008763402
-0.24,-0.24,3,-0.181623932,0.072562358
0,-0.03,1,0.016042781,0.062857143
0.12,0.18,2,-0.034518828,0.136025505
-0.12,-0.14,5,-0.088560886,-0.046931408
-0.04,-0.04,3,-0.041666667,0.12173913
-0.37,-0.4,2,0.020338983,0.235849057
0.54,0.47,2,-0.067190851,-0.028199566
-0.16,-0.22,2,0.076086957,0.035634744
0,0.04,2,-0.198924731,0.003490401
0.02,0.24,1,0.07037037,-0.035767071
0.1,0.1,2,-0.109090909,-0.143939394
0.31,0.34,1,-0.020627006,0.004919408
-0.74,-0.75,7,-0.1696,0.221359223
0.1,0.08,1,0.006877579,-0.005471956
-0.67,-0.75,4,-0.175438596,-0.191721133
-0.47,-0.82,3,0.004662005,-0.146771037
-0.28,-0.24,1,0.011695906,-0.048128342
-0.34,-0.32,4,-0.019607843,0.03626943
-0.18,-0.19,3,-0.086586587,-0.05
0.07,0.1,1,-0.025621118,0.010852713
-0.05,0.06,1,-0.124260355,0.122580645
-0.17,-0.25,1,-0.130841121,-0.03649635
2.53,2.53,12,-0.031235852,0.028639105
1.31,1.28,12,-0.007156275,0.054202597
0.68,0.66,11,0.003034389,0.009530027
0.46,0.46,5,-0.026718228,0.005283791
5.29,4.85,2,-0.033895651,0.060152764
0.68,0.64,10,-0.038249011,0.009650738
0.3,0.3,5,0.039041995,0.107624633
0.32,0.17,1,0.008071553,0.1096823
-4.6,-0.76,1,0.048115477,-0.189274448
0.74,0.85,8,-0.027107156,0.056057867
0.93,0.94,4,-0.0144,0.026408621
0.29,0.31,1,-0.019136522,-0.010908225
0.56,0.57,12,-0.003892645,-0.003633961
0.65,0.8,1,0.066628374,0.018493151
-0.19,-0.14,2,0.074889868,-0.205882353
0.37,0.36,1,0.053710189,-0.039460453
-0.3,-0.39,2,0.077966102,-0.147552448
-0.12,-0.2,1,0.019572954,0.046099291
-0.55,-0.43,1,0.28,-0.03373494
-0.49,-0.12,1,-0.107734807,-0.02
3.99,4.1,4,-0.037298568,0.0516639
0.44,0.41,8,-0.017155946,0.080270366
0.83,0.79,6,0.013783598,0.191253264
0.06,0.1,5,-0.167002012,0.239595051
0.15,0.12,1,-0.037837838,0.149377593
0.23,-0.02,1,-0.180754717,0.108087005
0.01,0.04,1,-0.078907436,0.086261981
-0.07,-0.01,1,0.209289542,0.052493075
0.14,0.1,3,-0.517857118,-0.325790006
-0.11,-0.17,2,-0.207200065,-0.099199945
0.47,0.19,1,-0.143459916,-0.052877138
0.31,0.31,1,0.002123142,-0.081355932
0.12,0.61,1,-0.362536023,-0.158827123
-0.75,-0.52,4,-0.391392405,-0.14185721
-0.28,-0.34,3,-0.126229508,-0.179551122
-0.46,-0.45,2,-0.173913043,-0.11627907
-0.72,-0.69,1,-0.234649123,-0.10485133
2.41,2.12,4,-0.045464487,0.060664891
3.18,2.87,13,0.026008682,0.029789511
0.63,0.5,8,-0.014032496,0.010009105
0.73,0.7,13,0.006794189,0.05107963
0.63,0.47,1,-0.003274785,-0.000756208
2.04,1.98,12,-0.017080426,0.012312102
0.65,0.67,3,0.026114377,0.053882594
0.22,0.22,2,0.042570813,0
0.44,0.45,2,0.072971195,0.096726216
0.59,0.41,1,0.083911662,-0.001323624
-0.05,-0.1,1,-0.184818482,-0.063241107
-0.48,-0.39,7,0.034658587,0.05127917
-0.48,-0.27,4,0.025788197,0.250928837
0.58,0.48,1,-0.014843019,0.040351669
-0.2,-0.21,3,0.030010718,0.078395062
2.34,1.54,2,-0.075426323,0.015204678
0.34,0.26,3,0.05433526,0.008605072
-2.67,-2.42,1,0.3675,-0.049237984
1.07,0.57,6,0.111576011,-0.04948059
-0.24,-0.28,3,-0.04173531,-0.020437956
0.13,0.03,4,-0.038717735,-0.019584802
-1.41,-1.46,3,-0.09833795,0.373174481
1.02,0.84,3,0.108523028,-0.080776606
0.52,-0.11,2,0.113137604,-0.109895925
-0.34,-0.41,2,0.022366098,-0.074035454
4.28,2.4,1,0.045672749,0.040812015
-1.61,-1.78,2,0.286746988,-0.155807365
0.2,0.2,1,0.017133956,-0.003076923
-0.66,-0.73,4,-0.065346535,0.022132797
-2.8,-4.31,2,0.19122807,-0.025133283
-3.58,-1.02,2,0.000745156,0.165331391
0.44,0.37,4,-0.008880309,-0.057377049
-0.15,0.03,1,0.41025641,0.111979167
0.31,0.43,1,0.009615385,-0.024257633
-0.53,-0.44,1,0.026285714,0.09212283
-0.05,-0.64,1,0.101935484,-0.095435685
0.01,0.01,1,-0.095238095,0.079681275
-0.11,-0.02,2,0.092592593,0.028169014
1.77,1.72,7,0.070429744,0.000803221
1.01,0.89,8,0.015102165,0.02501158
-0.3,-0.27,3,-0.100334448,-0.192672999
-0.15,-0.11,2,-0.079051383,-0.002717391
1.19,1.21,11,0.011034871,-0.002913656
1.38,1.38,4,-0.000709096,-0.012305037
0.39,0.41,7,-0.00954601,0.068455017
0.78,1,7,-0.077071055,0.00452462
1.47,1.27,5,-0.058823529,-0.006675086
0.6,0.58,4,0.029621026,0.03174604
0.42,0.41,6,-0.067962432,0.070016362
1.27,1.12,4,-0.059607553,-0.007098823
1.08,1.12,8,-0.015908847,0.043643792
0.47,0.47,4,0.016042775,0.023456208
1.13,1.04,9,0.02650483,-0.012501659
1.55,1.41,8,-0.008086611,0.038547848
0.52,0.38,9,0.049901941,-0.02012923
-0.27,-0.27,6,-0.076262084,0.05644644
2.15,2,2,0.003491664,-0.018997194
0.04,0.17,3,0.100850077,0.035259549
0.88,0.72,5,-0.09029908,-0.006563246
0.04,0.17,3,0.101591187,0.041014946
0.23,0.25,9,0.075466528,-0.080518019
0.57,0.52,2,-0.031333681,0.004699742
0.22,0.19,3,0.019585226,0.038288281
-0.37,-0.25,6,0.057319907,-0.055936073
1.84,1.62,1,-0.00104722,0.055928636
0.82,1.03,1,0.012528227,-0.002375294
0.44,0.47,2,-0.028913963,0.027057818
-0.04,-0.06,5,-0.16203439,0.102902551
-0.05,0,3,-0.044444444,-0.073260073
-0.02,-0.07,1,0.027863777,-0.075581395
-0.22,-0.13,2,0.045070399,0.058651044
0.2,0.25,1,-0.132253711,-0.04642409
-0.57,-0.03,1,0.087719298,-0.013795494
0.83,1.1,9,0.005483536,0.005946715
2.53,1.57,2,-0.060870853,0.066761441
1.06,1.08,2,-0.016827395,0.041204847
0.21,0.76,1,0.107760589,-0.011947432
0.2,0.06,1,0.065321815,0.068798607
-0.05,-0.3,5,-0.001612903,-0.051893408
-0.52,-0.58,2,0.101648293,0.323437535
1.59,1.28,18,-0.005421417,0.022893825
-3.59,-3.09,1,0.040232574,-0.078187126
0.62,0.58,2,0.000604344,-0.006782349
0.82,0.7,7,0.196389493,-0.022984113
1.21,0.98,12,0.037120265,0.016639384
4.97,4.11,6,-0.025144399,-0.016403879
1.12,1.08,6,-0.024976527,0.018139259
0.68,0.58,6,-0.003486262,-0.015759612
1.25,1.16,6,0.013104736,0.039419556
1.09,0.9,5,-0.062989928,0.014772722
-0.04,-0.15,14,0.089689858,0.000444939
0.86,0.49,1,-0.019512195,0.020682863
0.93,0.85,8,-0.003630991,0.023397361
0.83,0.83,7,0.009611685,0.002983137
0.48,0.3,19,0.025101486,0.031566616
3.01,2.71,6,-0.024083583,0.014418219
0.88,0.89,6,0.004304547,0.055186786
1.08,1.08,8,0.008802352,0.017861293
1.6,0.88,10,0.0258559,0.028602742
0.15,0.19,6,-0.021700435,-0.040080815
0.82,0.84,7,0.027993058,0.019531252
-0.18,-0.31,6,-0.101449275,0.034668261
1.13,1.1,10,0.03067854,-0.004028321
1.04,0.95,6,-0.02180735,0.041132201
-0.05,0.27,1,0.010568182,-0.061397849
0.18,0.11,11,-0.018114872,-0.000928367
0.75,0.66,9,0.024294944,0.027777791
1.04,1.02,6,-0.060571427,0.019664978
1.72,1.74,16,-0.011039885,0.007705694
0.94,0.95,4,-0.001253991,0.031270715
2.98,2.96,13,-0.006657738,0.00467057
0.56,0.53,5,-0.009485091,0.001066091
0.93,0.89,8,-0.037037037,0.0418
-1.19,6.11,1,-0.007722008,0.052845528
1.57,1.54,11,0.011240528,-0.043340969
2.01,2,7,-0.031978498,-0.004157628
1.07,0.62,7,-0.053198414,-0.004727372
1.33,1.25,1,0.032032301,0.052624271
-0.55,-0.75,1,-0.049019608,-0.047839506
-0.55,-0.5,13,-0.124804992,-0.036443149
-0.39,-0.55,6,-0.076049005,0.031224553
0.35,0.34,6,0.010881393,-0.006571742
0.75,0.79,5,-0.057572685,-0.023566164
0.95,0.91,10,0.032470628,-0.049567633
2.03,1.84,6,-0.036105318,0.016498991
0.18,0.09,5,-0.071942442,0.028690081
-0.26,-0.28,8,-0.004075691,0.022764764
-0.08,-0.14,12,-0.038870957,0.032679747
1.39,1.35,10,0.041180657,-0.009437425
0.3,0.29,3,0.007971612,-0.069049597
1.25,1.17,1,0.027045301,-0.013523615
0.33,0.33,11,0.01541625,-0.014609571
0.07,0.07,5,0.011135836,0.004381385
1.5,1.47,10,0.027244341,-0.062320079
1.34,1.34,4,-0.003667165,-0.020944306
-0.14,-0.07,1,0.01538461,-0.041749492
1.79,1.58,6,0.031606911,-0.016913491
0.59,0.57,13,0.004332029,0.070877085
1.08,0.86,3,0.029376642,-0.00263032
-0.13,-0.49,10,-0.010167628,0.045270953
0.13,0.09,2,-0.03361342,-0.002610977
-0.65,-0.81,5,0.033088235,-0.090592334
0.32,0.41,6,-0.040781648,0.117699115
2.12,2.12,4,0.080111098,0.003553253
0.58,0.57,2,-0.028078484,0.016370274
0.46,0.44,6,-0.064014916,0.005910165
0.91,1.04,8,-0.251149955,0.041297943
0.44,0.37,2,-0.017315011,-0.0388527
2.21,2.04,2,0.030399127,0.015966931
-0.16,0.05,2,-0.02746114,-0.01822105
0.8,0.78,8,-0.00284091,-0.000741302
1.67,1.52,8,-0.079055826,0.015542211
0.25,0.26,7,-0.011658728,-0.011042265
0.46,0.5,3,-0.001893195,0.007737643
0.45,0.37,1,0.010556622,0.052280311
0.6,0.6,9,-0.036868106,-0.030590267
1.31,1.29,7,-0.025784936,0.015613444
0.19,0.05,4,0.02658355,0.00133601
0.26,0.08,8,-0.030172414,-0.099527788
-0.6,-0.44,4,-0.021166753,0.110851809
-0.05,-0.03,9,0.001058201,-0.016227181
0.43,0.42,3,-0.006643701,0.025281602
0.21,0.39,4,-0.018719581,-0.049387103
1.14,0.89,9,0.065590067,0.023829341
-0.26,-0.25,5,-0.154661017,0.143884892
1.9,1.34,6,0.011917802,0.015708238
0.11,-0.52,1,0.051083444,0.001527024
0.38,0.39,9,0.003090264,-0.013463883
0.33,0.41,9,-0.043006837,-0.025830243
-0.1,-0.15,6,0.041514042,0.011890606
0.26,0.29,4,0.005576994,-0.025910968
0.3,0.23,3,-0.070599613,0.025555556
0.94,0.83,4,0.052017502,0.009574459
1.26,1.26,11,-0.032921808,0.007800708
-0.03,-0.14,8,0.000240898,0.038431689
0.45,0.41,5,-0.013704497,0.077163247
2.45,2.15,5,-0.071923012,0.024213474
0.09,0.05,4,-0.003448276,-0.012765957
0.37,0.34,9,-0.013030154,-0.012326316
-0.01,-0.01,4,-0.176785714,-0.011857708
0.43,0.37,1,0.008178439,0.025254182
0.42,0.46,4,-0.000731532,-0.029882355
0.52,0.44,7,-0.067466267,0.073484848
1.04,0.95,4,-0.001953344,-0.012477938
0.81,0.75,3,0.019135525,0.004488834
0.75,0.7,4,0.036225788,0.009708747
-0.22,-0.24,4,-0.096527068,-0.07065453
0.4,0.5,4,0.00482057,-0.13728932
0.6,0.68,7,-0.015471378,-0.070895521
0.14,0.15,2,-0.000577822,0.004615394
0.55,0.38,5,-0.103044222,0.034605331
-0.29,-0.34,2,-0.000195503,-0.023197853
0.77,0.89,3,-0.019165727,-0.012010114
0.39,0.38,4,-0.053354264,0.004762935
0.45,0.39,2,-0.016885177,0.003275112
-0.08,-0.08,3,-0.139841689,-0.048484848
-0.55,-0.71,3,-0.081427264,0.068493151
0.86,0.75,5,0.006045617,0.022097862
0.17,0.15,8,0.050417827,0.10994152
1.49,1.41,5,0.006468939,-0.045052585
0.07,0.02,2,-0.012032086,-0.003212483
0.09,-0.01,18,-0.008481949,0.048003589
1.52,1.3,4,-0.043067847,-0.001755413
0.03,0.02,4,-0.054229935,-0.05704698
0.38,0.41,5,-0.072106262,-0.115042373
0.76,0.76,3,0.034505423,-0.004382541
0.42,0.42,5,0.003519354,-0.030576473
0.82,0.78,8,0.096301633,0.039648623
0.15,0.15,8,-0.049382121,-0.02530611
0.52,0.51,4,0.002388773,0.010691824
0.34,0.35,2,-0.016452624,-0.05934238
0.3,0.39,5,0.014681894,0.044481061
-0.08,-0.04,4,0.193039443,-0.05612386
0.56,0.6,13,0.075178601,0.04046512
0.16,-0.04,12,-0.014124294,0.01842871
-0.18,-0.03,5,-0.046199652,-0.044155825
0.53,0.52,1,-0.0450089,0.036982588
-0.24,-0.34,3,0.01012766,0.011585875
0.54,0.42,1,-0.001643823,-0.016866115
0.2,0.14,2,-0.018181818,0.04676259
0.31,0.32,4,0.066976127,0.031371281
0.21,0.2,2,-0.058064554,-0.050955447
-1.59,-1.74,5,-0.081194587,-0.076447765
1.1,1.93,3,-0.011813579,0.056125528
-0.03,-0.04,5,0.024033438,0.014459225
-0.77,-0.3,13,-0.0969163,-0.013377926
0.09,-0.05,3,-0.14822547,0.101372756
0.42,0.43,8,0.056597882,-0.064840167
0.19,0.21,2,-0.053278689,-0.00754717
0.32,0.35,13,-0.013719512,0.003663004
-0.04,-0.05,4,-0.028089888,0.011904762
1.35,1.18,1,-0.045088434,-0.010511228
0.12,0.05,3,-0.020958084,-0.034146341
0.03,0,4,0.095842956,-0.090801887
0.33,0.43,2,-0.138516487,0.001457784
0.02,0.02,2,-0.004454343,-0.022624434
0.43,0.55,3,0.007832898,0.005494505
-0.12,-0.13,2,0.1352657,-0.034146341
0.13,0.14,13,-0.063610851,-0.02295082
0.36,0.34,2,-0.083515427,-0.007970001
0.23,0.17,2,-0.007293355,0.009615385
0.27,0.18,3,0.022148394,0.069767442
-0.4,-0.65,3,0.018607857,0.573389652
1,0.84,1,-0.064826971,0.013195774
0.14,0.14,2,-0.064661654,0.000765697
-0.03,-0.04,9,-0.074909747,-0.032457496
0.27,0.24,1,0.158590308,-0.009569378
0.25,0.2,3,0.076038339,0.047455296
-0.28,-0.1,1,-0.140883962,0.18272426
-0.07,0.48,3,0.02449224,-0.002324198
0.39,0.28,3,0.00076679,-0.037805787
-1.73,-1.64,9,0.018500487,0
-0.12,-0.02,4,-0.131205674,-0.06006006
0.09,0.09,3,0.005813953,-0.005037783
-0.51,0.6,3,0.011428571,0.327292111
-0.01,-0.04,6,-0.009487666,-0.046
-0.36,-0.3,4,-0.094209155,-0.057299842
0.19,0.18,1,-0.011395998,-0.047619075
0.5,0.42,2,-0.035248042,-0.021464646
0.36,0.32,3,-0.034306908,0.001762115
0.18,0.17,3,0.04688986,0.026982254
0.33,0.27,2,0.062021953,0.070082888
0.41,0.29,2,-0.201600492,-0.019625335
0.04,0.05,1,0.029315961,0.009677419
0.33,0.26,3,0.012685036,-0.025528826
-2.89,-3.55,9,-0.054586201,-0.073650985
0.05,0.03,2,-0.025981873,0.023487731
-0.04,-0.05,2,-0.097560976,0.081730769
0.09,0.03,1,0.226978417,-0.02269289
-0.06,-0.08,3,0.094505495,0.043147208
0.35,0.11,1,-0.146211313,-0.013662638
0.19,0.53,2,0.061310792,-0.024137926
-1.24,-1.16,6,-0.098827471,-0.042555894
0.18,0.17,2,0.070779261,0.03754508
0.45,0.49,4,-0.033505113,0.012787718
0.48,0.7,2,-0.026320268,-0.03025676
-0.63,-0.65,7,-0.12371134,-0.040229885
0.04,-0.05,3,0.069310345,-0.589020619
0.29,0.28,5,-0.057692313,-0.032733242
1.22,0,3,-0.025461039,0
-0.34,-0.12,1,0.03343468,0.005012477
0.01,0.04,1,-0.229885117,0.05489245
0.1,0.1,2,-0.050633053,-0.039473717
0.13,-0.06,1,0.247368421,-0.021447721
-0.05,-0.08,1,0.011235324,0.083747837
-0.29,-0.31,5,-0.087463557,-0.008403361
-0.14,-0.14,7,-0.057142814,-0.0177515
-0.71,-0.88,1,0.109511052,-0.054469721
0.24,0.12,1,0.175213674,-0.005235629
-0.02,0.02,5,-0.016102129,0.32061579
0.42,0.41,5,0.04429787,-0.071633248
-0.38,-0.4,2,-0.095394737,-0.134246575
-0.73,-0.18,4,-0.108982036,0.002141328
-0.03,-0.03,2,-0.138728324,-0.084782609
0.9,1.07,2,0.01650899,-0.010422396
-0.14,-0.05,2,0.010724638,-0.08323147
-0.04,-0.05,2,-0.083969466,-0.07518797
0.02,0.04,2,0.025641026,-0.074712644
1.58,1.5,12,0.028639296,0.022271293
0.68,0.52,14,0.076744535,0.019044687
2.8,2.69,4,-0.080612433,0.10593988
1.37,1.24,7,0.022937147,0.006154559
0.52,0.43,8,0.017078094,0.004945297
1.71,1.64,12,0.02872404,-0.003311264
0.52,0.39,1,0.015951687,0.003161695
0.61,0.56,6,0.036901407,-0.069510262
0.32,0.24,3,0.099051294,0.064611348
0.32,0.31,2,-0.02126329,-0.024154589
0.26,0.26,6,-0.004763962,-0.054365094
0.4,0.3,6,0.013211395,0.036236922
-0.11,-0.16,2,0.126329787,0.048442907
0.12,0.23,1,0.085590466,0.095986985
1.67,1.27,4,-0.05519215,0.180707719
0.21,0.28,3,-0.001730069,-0.021030546
0.26,0.16,6,0.12858783,0.05870731
0.38,0.44,1,0.037296037,-0.079234973
-0.14,-0.6,1,0.162526643,0.11960583
0.02,0.02,2,-0.03370808,0.147826423
-0.14,-0.14,1,-0.031607143,-0.056122995
-0.07,-0.07,2,0.005263158,-0.105839416
-0.4,-0.83,1,-0.118644068,0.096834264
0.23,0.23,1,0.031914894,-0.017377246
-0.15,-0.23,1,-0.192393736,0.036053131
0.25,0.16,1,0.10452965,-0.061417266
0.37,0.37,12,0.062235921,-0.0525299
0.44,0.44,9,0.021073528,-0.042431637
0.26,0.26,4,-0.006671993,-0.002990751
0.11,0.08,2,0.005549934,-0.004568537
0.42,0.32,2,-0.01344086,-0.005838198
-0.02,-0.05,5,0.285827187,0.117325228
3.32,3.79,1,-0.045961449,-0.041570877
3.39,3.27,12,-0.037016086,0.032009988
0.4,0.4,7,0.044137696,0.025132743
-0.24,-0.2,3,0.007713074,-0.092420851
1.69,1.72,10,0.010737617,0.073555351
1.13,1.03,12,0.031312925,0.044011253
0.43,0.4,5,-0.015355036,0.023668678
0.83,0.78,5,0.012777912,-0.005840521
-8.79,-4.48,2,0.39088729,0.011099366
1.08,1.07,9,-0.03969043,0.033205807
0.24,0.24,4,0.008583675,0.01709776
0.54,0.41,3,0.010474787,0.03690957
0.74,0.75,6,0.02064785,0.004143907
0.5,0.49,11,0.031021438,0.066702674
0.33,0.33,7,0.021374034,0.015821789
-0.04,-0.04,6,-0.047808765,0.146067416
-0.07,-0.1,11,0.015772871,0.077858881
0.61,0.45,2,-0.005154639,0.060457516
0.39,0.37,7,0.062891369,-0.006833713
6.36,7.18,1,-0.044404352,-0.020862844
0.09,0.08,2,-0.055960992,-0.011876468
-0.45,0.69,2,0.048194698,0.038508117
0.41,0.55,4,0.127853881,0.023345059
5.48,4.91,4,-0.033882542,-0.05442865
0.46,0.46,6,0.012061641,-0.021758639
-0.02,-0.02,2,-0.005210506,0.007551922
0.88,0.89,4,0.042580654,-0.04243991
0.63,0.61,6,0.044164043,-0.018145169
-0.02,-0.08,6,-0.052672347,0.052761748
-0.07,0.05,2,-0.007714557,-0.025996536
-0.51,-0.47,4,0.051009564,-0.063368056
-0.28,-0.1,5,-0.024734982,0.023616236
3.27,2.78,5,-0.031993407,-0.002777775
0.64,0.49,1,-0.004115201,-0.009690848
0.25,0.14,2,-0.051282051,0.081180812
0.07,0.03,3,0.128158845,0.029143898
0.07,0.02,6,-0.011441731,0.043147262
0.3,0.3,7,0.088226702,-0.001601025
0.98,0.9,6,-0.064095346,-0.025411053
0.27,0.26,2,0.012544803,-0.028985507
0.33,0.34,5,0.034177216,-0.014906798
-0.62,-0.6,2,0.168731563,-0.042766631
0.49,0.5,3,-0.008434542,0.018499488
0.23,0.2,3,0.056100269,-0.040728857
1.1,1.14,8,-0.019356853,-0.059383754
-0.02,-0.03,3,-0.001626016,0.027759634
0.15,0.13,4,0.0362761,-0.042362749
0.09,0.12,8,-0.050374342,-0.023841013
0.45,0.22,2,0.030270263,0.046824181
-0.04,0,1,-0.042418773,-0.033210332
1.06,0.94,1,-0.067392517,-0.006389202
0.25,0.25,3,-0.066854991,-0.022556391
0.23,0.22,7,0.025276472,-0.064873381
0.33,0.35,3,0.051204812,0.009918074
0.02,0.02,1,0.071197411,0.061538462
-0.04,-0.11,4,-0.109375,-0.142857143
0.38,0.4,3,0.03026483,-0.020000002
0.12,0.09,12,0.025080045,-0.019073536
0.24,0.17,7,0.138059701,-0.025976769
0.81,0.74,4,-0.084675573,0.074421021
0.08,0.03,1,0.001337918,-0.029520309
1.26,1.3,6,0,0.018689018
0.18,0.19,2,0.218861247,-0.021491108
-0.09,-0.28,2,0.134052388,-0.002475631
2.38,2.16,7,0.084861654,-0.035007484
1.05,1.04,2,-0.036361021,-0.0167727
5.36,-3.41,1,-0.020416154,-0.01490679
-0.53,-0.58,5,0.050200803,-0.079395085
0.55,0.5,5,-0.004618941,-0.050865793
0.16,0.15,1,-0.014369936,-0.047921054
0.32,0.32,1,-0.002630381,-0.041376548
-0.41,-0.31,6,0.038491752,0.067618332
0.11,0.01,2,0.070605613,-0.030077263
-0.03,-0.09,1,0.165076336,-0.021765417
-0.08,-0.05,5,-0.113573407,-0.013493253
0.09,0.13,5,0.068796069,-0.036752137
1.37,1.34,7,0.021980908,0.036334917
0.54,0.48,6,0.056377717,-0.068374169
-0.11,-0.23,5,0.108343711,0.100470958
0.07,0.05,1,0.034615385,0.052808047
0.43,0.37,9,0.042608363,-0.082871002
0.08,0.17,1,0.028768699,-0.035879221
-0.48,-0.46,3,-0.114457831,-0.062111801
0.36,-0.01,2,0.088186964,-0.011194715
0.29,0.29,5,-0.000532761,0.039174155
0.61,0.59,5,0.004251299,0.000462498
0.25,0.47,5,0.002985082,-0.02593658
0.34,0.29,5,0.004373178,0.015567766
0.75,0.69,2,0.047160731,0.01559633
0.05,0.08,4,0,-0.007142812
0.5,0.53,2,0.013816937,0.09216657
-0.91,-0.61,6,0.001722621,0.00149251
-0.2,-0.23,8,0.150039277,-0.050351288
0.56,0.55,1,0.002145924,-0.015337433
0.64,0.45,1,0.103831439,-0.020731228
-0.14,0.06,3,0.12180268,-0.00589391
0.13,0.03,7,0.092543628,-0.061846294
-0.17,-0.06,2,0.049382797,0.005352963
0.04,-0.01,4,-0.016666672,1.015191258
0.76,0.75,6,-0.009152177,0.026629155
-0.67,-0.71,2,0.108208955,-0.146302251
-0.5,-0.37,4,-0.01865285,-0.001851852
-0.4,-0.23,3,0.036117381,-0.065140845
0.2,0.16,2,-0.061662198,-0.023584906
1.49,0.47,3,0.055424537,-0.17944326
0.55,0.54,2,-0.101471716,0.017094021
0.11,0.1,2,0.144578313,0.02238806
0.81,0.68,7,0.159606757,0.088122589
-1.7,-0.12,1,0.119230769,0.14837626
0.22,0.21,4,-0.03081761,0.022135417
0.47,0.31,1,0.083667112,-0.061632653
0.52,0.46,6,-0.053627776,-0.004702215
0.07,0.02,4,0.004784689,-0.015951595
-1.28,-1.01,7,0.152099886,-0.057894737
0.08,0.07,1,0.020785219,-0.036036036
2.24,2.33,3,-0.176402546,-0.110895668
-0.23,-0.36,1,0.033069734,-0.203842049
0.76,0.74,2,0.028378382,0.053272457
0.54,0.54,3,0.128529684,-0.069252096
0.44,0.25,3,-0.028011204,0.005697986
-0.17,-0.38,7,-0.056168506,-0.042957043
-0.55,-0.24,1,0.128440367,-0.042857143
-0.65,-0.74,1,0.181428571,-0.12470024
-0.02,0.02,5,0.004926108,-0.060465116
-0.05,-0.06,4,0.123745819,0.087108014
0.58,0.31,1,0.06067682,0.013127412
-0.02,0,1,-0.003257329,-0.038251366
1.07,0.57,2,0.063634662,0.009827116
0.07,0.06,1,-0.015686193,-0.019305013
0.04,0.03,2,-0.023642173,0.066056246
-0.45,-0.73,5,0.28245476,-0.094982079
-0.73,-0.73,1,0.017781532,-0.015423619
0.18,-0.01,1,0.070351759,-0.027732463
0.58,0.22,5,-0.117121355,0.023134003
-0.29,-0.36,4,0.078539823,-0.062196307
0.09,0.05,3,0.026815683,-0.022727199
0.58,0.6,3,-0.009663889,-0.049207697
-0.16,0.05,1,-0.140756303,-0.047385621
-0.37,-0.43,5,-0.048319328,-0.036072144
